trade_id,timestamp,symbol,direction,status,gate_combo_tag,rr_ratio,rejection_reason,outcome,margin_allocated,leverage,notional_position,dynamic_tp_pct,dynamic_sl_pct,actual_mfe_pct,actual_mae_pct,gross_return_pct,gross_pnl,fees_paid,slippage_cost,friction_tax,net_pnl,account_equity,drawdown_pct,shadow_net_pnl,date_utc
789,2026-08-22 21:15:00+00:00,SOLUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.78,R:R Hurdle Failure: R:R = 0.78 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.78,0.99,1.33,-0.13,0.78,0.0,0.0,0.0,0.0,0.0,9938.99,1.0,0.47,2026-08-22
790,2026-08-22 21:30:00+00:00,XRPUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,0.87,R:R Hurdle Failure: R:R = 0.87 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,1.96,2.27,1.38,-1.25,-1.05,0.0,0.0,0.0,0.0,0.0,9938.99,1.0,-0.32,2026-08-22
791,2026-08-22 22:00:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,0.92,R:R Hurdle Failure: R:R = 0.92 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,1.37,1.49,1.44,-0.15,1.37,0.0,0.0,0.0,0.0,0.0,9938.99,1.0,0.31,2026-08-22
792,2026-08-23 00:30:00+00:00,SOLUSDT,LONG,REJECTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,0.96,R:R Hurdle Failure: R:R = 0.96 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,2.17,2.26,0.89,-2.14,-2.22,0.0,0.0,0.0,0.0,0.0,9938.99,1.0,-0.63,2026-08-23
793,2026-08-23 00:30:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,3.52,None,TIME_CLOSE_EXIT,149.08,3.0,447.25,1.04,0.3,0.15,-0.14,-0.14,-0.63,0.36,0.45,0.81,-1.43,9937.56,1.02,,2026-08-23
794,2026-08-23 00:30:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.33,None,TIME_CLOSE_EXIT,17.39,1.5,26.09,0.55,0.41,0.33,-0.05,-0.17,-0.04,0.02,0.03,0.05,-0.09,9937.47,1.02,,2026-08-23
795,2026-08-23 00:45:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.1,None,TIME_CLOSE_EXIT,52.17,1.5,78.26,2.0,1.82,0.43,-0.51,-2.41,-1.89,0.06,0.08,0.14,-2.03,9935.44,1.04,,2026-08-23
796,2026-08-23 00:45:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.82,R:R Hurdle Failure: R:R = 0.82 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,2.02,2.47,0.39,-2.45,-2.13,0.0,0.0,0.0,0.0,0.0,9935.44,1.04,-1.81,2026-08-23
797,2026-08-23 02:00:00+00:00,ETHUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.77,R:R Hurdle Failure: R:R = 0.77 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.58,0.76,2.41,-0.44,0.58,0.0,0.0,0.0,0.0,0.0,9935.44,1.04,1.79,2026-08-23
798,2026-08-23 02:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.17,None,TAKE_PROFIT_HIT,17.39,1.5,26.08,1.86,1.59,3.19,-1.08,1.86,0.49,0.02,0.03,0.05,0.44,9935.88,1.03,,2026-08-23
799,2026-08-23 02:45:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.23,None,TAKE_PROFIT_HIT,149.04,5.0,745.19,0.25,0.2,1.99,-0.2,0.25,1.85,0.6,0.75,1.34,0.5,9936.39,1.03,,2026-08-23
800,2026-08-23 03:15:00+00:00,XRPUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.56,None,TAKE_PROFIT_HIT,17.39,1.5,26.08,1.95,1.25,2.77,-1.27,1.95,0.51,0.02,0.03,0.05,0.46,9936.85,1.02,,2026-08-23
801,2026-08-23 03:30:00+00:00,SOLUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.68,R:R Hurdle Failure: R:R = 0.68 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,1.23,1.8,2.06,-0.82,1.23,0.0,0.0,0.0,0.0,0.0,9936.85,1.02,4.71,2026-08-23
802,2026-08-23 08:15:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.74,None,TAKE_PROFIT_HIT,17.39,1.5,26.08,1.14,0.66,3.23,-0.7,1.14,0.3,0.02,0.03,0.05,0.25,9937.1,1.02,,2026-08-23
803,2026-08-23 08:15:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.48,None,TAKE_PROFIT_HIT,52.17,1.5,78.25,2.59,1.75,4.91,-0.72,2.59,2.03,0.06,0.08,0.14,1.89,9938.99,1.0,,2026-08-23
804,2026-08-23 08:30:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.47,None,TAKE_PROFIT_HIT,52.18,1.5,78.27,2.26,1.53,3.46,-1.04,2.26,1.77,0.06,0.08,0.14,1.63,9940.61,0.98,,2026-08-23
805,2026-08-23 09:00:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,2.88,None,TAKE_PROFIT_HIT,17.4,1.5,26.09,2.36,0.82,2.79,-0.43,2.36,0.61,0.02,0.03,0.05,0.57,9941.18,0.98,,2026-08-23
806,2026-08-23 09:15:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.37,None,TAKE_PROFIT_HIT,149.12,3.0,447.35,0.77,0.56,1.96,-0.12,0.77,3.45,0.36,0.45,0.81,2.65,9943.83,0.95,,2026-08-23
807,2026-08-23 16:15:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,0.93,R:R Hurdle Failure: R:R = 0.93 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,1.19,1.28,0.24,-0.85,-0.49,0.0,0.0,0.0,0.0,0.0,9943.83,0.95,-0.17,2026-08-23
808,2026-08-23 17:15:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,2.43,None,TIME_CLOSE_EXIT,52.21,1.5,78.31,2.14,0.88,0.41,-0.64,-0.15,-0.12,0.06,0.08,0.14,-0.26,9943.57,0.96,,2026-08-23
809,2026-08-23 18:00:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.81,None,TIME_CLOSE_EXIT,52.2,1.5,78.31,2.34,1.3,0.21,-0.82,-0.83,-0.65,0.06,0.08,0.14,-0.79,9942.78,0.96,,2026-08-23
810,2026-08-23 19:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.02,None,TIME_CLOSE_EXIT,17.4,1.5,26.1,1.08,1.07,0.19,-0.13,0.0,0.0,0.02,0.03,0.05,-0.05,9942.73,0.96,,2026-08-23
811,2026-08-23 19:15:00+00:00,XRPUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.09,None,TIME_CLOSE_EXIT,17.4,1.5,26.1,1.49,1.37,0.67,-0.69,-0.19,-0.05,0.02,0.03,0.05,-0.1,9942.63,0.96,,2026-08-23
812,2026-08-23 19:15:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.06,None,TIME_CLOSE_EXIT,149.14,5.0,745.7,0.51,0.48,0.12,-0.07,0.0,0.0,0.6,0.75,1.34,-1.34,9941.29,0.98,,2026-08-23
813,2026-08-23 19:30:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.97,None,TIME_CLOSE_EXIT,52.19,1.5,78.29,1.8,0.92,0.0,-0.98,0.0,0.0,0.06,0.08,0.14,-0.14,9941.15,0.98,,2026-08-23
814,2026-08-23 19:30:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.95,None,TIME_CLOSE_EXIT,149.12,3.0,447.35,1.53,0.52,0.05,-0.49,0.0,0.0,0.36,0.45,0.81,-0.81,9940.34,0.99,,2026-08-23
815,2026-08-23 19:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.12,None,TIME_CLOSE_EXIT,17.4,1.5,26.09,1.2,1.07,0.44,-0.71,-0.43,-0.11,0.02,0.03,0.05,-0.16,9940.18,0.99,,2026-08-23
816,2026-08-23 19:45:00+00:00,SOLUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.86,R:R Hurdle Failure: R:R = 0.86 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.55,0.64,0.33,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,9940.18,0.99,-1.34,2026-08-23
817,2026-08-23 20:45:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.65,None,TAKE_PROFIT_HIT,52.19,1.5,78.28,1.45,0.87,1.82,-0.15,1.45,1.13,0.06,0.08,0.14,0.99,9941.18,0.98,,2026-08-23
818,2026-08-23 21:00:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.33,None,TIME_CLOSE_EXIT,52.19,1.5,78.29,2.22,1.67,1.72,-1.28,-0.58,-0.45,0.06,0.08,0.14,-0.59,9940.58,0.99,,2026-08-23
819,2026-08-23 21:00:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.67,None,TIME_CLOSE_EXIT,149.11,3.0,447.33,1.78,1.07,0.63,-0.61,-0.23,-1.03,0.36,0.45,0.81,-1.83,9938.75,1.0,,2026-08-23
820,2026-08-24 00:00:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.29,None,TAKE_PROFIT_HIT,149.08,5.0,745.41,0.78,0.6,1.83,-0.37,0.78,5.81,0.6,0.75,1.34,4.46,9943.21,0.96,,2026-08-24
821,2026-08-24 00:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.16,None,TAKE_PROFIT_HIT,17.4,1.5,26.1,1.75,1.51,2.12,-0.68,1.75,0.46,0.02,0.03,0.05,0.41,9943.62,0.95,,2026-08-24
822,2026-08-24 00:15:00+00:00,XRPUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.25,None,TAKE_PROFIT_HIT,17.4,1.5,26.1,1.91,1.53,2.53,-0.8,1.91,0.5,0.02,0.03,0.05,0.45,9944.07,0.95,,2026-08-24
823,2026-08-24 00:30:00+00:00,ETHUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.03,None,TIME_CLOSE_EXIT,149.16,3.0,447.48,0.79,0.77,0.07,-0.59,0.0,0.0,0.36,0.45,0.81,-0.81,9943.27,0.96,,2026-08-24
824,2026-08-24 00:30:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.11,None,TAKE_PROFIT_HIT,149.15,5.0,745.74,0.7,0.63,0.73,-0.62,0.7,5.2,0.6,0.75,1.34,3.86,9947.12,0.92,,2026-08-24
825,2026-08-24 00:45:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.38,None,TIME_CLOSE_EXIT,17.41,1.5,26.11,1.14,0.83,0.08,-0.92,-0.45,-0.12,0.02,0.03,0.05,-0.16,9946.96,0.92,,2026-08-24
826,2026-08-24 01:15:00+00:00,ETHUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.01,None,TIME_CLOSE_EXIT,149.2,3.0,447.61,0.84,0.83,0.81,-0.39,-0.54,-2.42,0.36,0.45,0.81,-3.22,9943.74,0.95,,2026-08-24
827,2026-08-24 05:00:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.36,None,TIME_CLOSE_EXIT,52.2,1.5,78.31,1.94,1.42,0.15,-1.28,-1.26,-0.99,0.06,0.08,0.14,-1.13,9942.61,0.96,,2026-08-24
828,2026-08-24 05:15:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,2.83,None,TAKE_PROFIT_HIT,17.4,1.5,26.1,1.66,0.59,3.36,-0.58,1.66,0.43,0.02,0.03,0.05,0.39,9943.0,0.96,,2026-08-24
829,2026-08-24 06:15:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.57,None,TIME_CLOSE_EXIT,149.14,3.0,447.43,1.13,0.44,0.55,-0.17,-0.14,-0.63,0.36,0.45,0.81,-1.43,9941.56,0.98,,2026-08-24
830,2026-08-24 06:30:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,0.8,R:R Hurdle Failure: R:R = 0.80 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,1.09,1.36,1.35,-1.38,1.09,0.0,0.0,0.0,0.0,0.0,9941.56,0.98,0.24,2026-08-24
831,2026-08-24 07:00:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.55,None,TIME_CLOSE_EXIT,149.12,3.0,447.37,1.82,1.17,0.13,-0.87,-1.35,-6.04,0.36,0.45,0.81,-6.84,9934.72,1.04,,2026-08-24
832,2026-08-24 07:00:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.32,None,TIME_CLOSE_EXIT,52.16,1.5,78.24,2.29,1.74,0.41,-1.12,-1.4,-1.1,0.06,0.08,0.14,-1.24,9933.48,1.06,,2026-08-24
833,2026-08-24 07:45:00+00:00,SOLUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.4,None,TIME_CLOSE_EXIT,52.15,1.5,78.23,1.11,0.8,0.9,-0.35,-0.49,-0.38,0.06,0.08,0.14,-0.52,9932.96,1.06,,2026-08-24
834,2026-08-24 07:45:00+00:00,XRPUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.05,None,TAKE_PROFIT_HIT,17.38,1.5,26.07,1.4,1.32,1.53,-0.59,1.4,0.36,0.02,0.03,0.05,0.32,9933.28,1.06,,2026-08-24
835,2026-08-24 08:15:00+00:00,BTCUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.9,R:R Hurdle Failure: R:R = 0.90 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.77,0.86,0.11,-0.42,-0.64,0.0,0.0,0.0,0.0,0.0,9933.28,1.06,-0.64,2026-08-24
836,2026-08-24 09:15:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.63,None,TAKE_PROFIT_HIT,149.0,3.0,447.0,2.29,0.87,3.14,-0.49,2.29,10.22,0.36,0.45,0.8,9.42,9942.69,0.96,,2026-08-24
837,2026-08-24 09:30:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.91,None,TAKE_PROFIT_HIT,149.14,3.0,447.42,1.07,0.56,3.27,-0.09,1.07,4.8,0.36,0.45,0.81,4.0,9946.69,0.92,,2026-08-24
838,2026-08-24 10:00:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.56,None,TAKE_PROFIT_HIT,52.22,1.5,78.33,2.28,1.47,2.86,-1.1,2.28,1.79,0.06,0.08,0.14,1.65,9948.34,0.91,,2026-08-24
839,2026-08-24 11:30:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.14,None,TIME_CLOSE_EXIT,52.23,1.5,78.34,2.2,1.92,0.74,-1.6,-1.95,-1.53,0.06,0.08,0.14,-1.67,9946.67,0.92,,2026-08-24
840,2026-08-24 14:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.64,None,TIME_CLOSE_EXIT,17.41,1.5,26.11,1.61,0.98,0.82,-0.11,-0.13,-0.03,0.02,0.03,0.05,-0.08,9946.59,0.93,,2026-08-24
841,2026-08-24 14:30:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.39,None,TIME_CLOSE_EXIT,52.22,1.5,78.33,1.64,1.18,0.74,-0.85,-0.89,-0.7,0.06,0.08,0.14,-0.84,9945.75,0.93,,2026-08-24
842,2026-08-24 15:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.37,None,TAKE_PROFIT_HIT,17.41,1.5,26.11,1.89,1.37,3.55,-1.16,1.89,0.49,0.02,0.03,0.05,0.45,9946.19,0.93,,2026-08-24
843,2026-08-24 16:45:00+00:00,ETHUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.81,R:R Hurdle Failure: R:R = 0.81 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,1.03,1.27,0.95,-0.52,-0.13,0.0,0.0,0.0,0.0,0.0,9946.19,0.93,-1.39,2026-08-24
844,2026-08-24 17:15:00+00:00,SOLUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.66,R:R Hurdle Failure: R:R = 0.66 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,1.32,2.01,0.12,-1.24,-1.09,0.0,0.0,0.0,0.0,0.0,9946.19,0.93,-5.68,2026-08-24
845,2026-08-24 17:15:00+00:00,XRPUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.05,None,TIME_CLOSE_EXIT,17.41,1.5,26.11,2.47,2.37,0.21,-1.83,-1.07,-0.28,0.02,0.03,0.05,-0.33,9945.87,0.93,,2026-08-24
846,2026-08-24 17:30:00+00:00,BTCUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.91,R:R Hurdle Failure: R:R = 0.91 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.81,0.89,0.19,-0.27,-0.44,0.0,0.0,0.0,0.0,0.0,9945.87,0.93,-0.49,2026-08-24
847,2026-08-24 19:30:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,2.63,None,TAKE_PROFIT_HIT,17.41,1.5,26.11,2.35,0.89,7.06,-0.55,2.35,0.61,0.02,0.03,0.05,0.57,9946.43,0.93,,2026-08-24
848,2026-08-24 21:30:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.98,None,TIME_CLOSE_EXIT,17.41,1.5,26.11,0.9,0.45,0.25,-0.14,-0.26,-0.07,0.02,0.03,0.05,-0.11,9946.32,0.93,,2026-08-24
849,2026-08-24 21:45:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.98,None,TIME_CLOSE_EXIT,149.19,3.0,447.58,0.67,0.34,0.08,-0.08,0.0,0.0,0.36,0.45,0.81,-0.81,9945.51,0.94,,2026-08-24
850,2026-08-24 22:00:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.52,None,TIME_CLOSE_EXIT,52.21,1.5,78.32,1.13,0.75,0.37,-0.12,-0.28,-0.22,0.06,0.08,0.14,-0.36,9945.15,0.94,,2026-08-24
851,2026-08-24 22:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.33,None,TIME_CLOSE_EXIT,149.18,5.0,745.89,0.42,0.32,0.31,-0.15,-0.11,-0.82,0.6,0.75,1.34,-2.16,9942.99,0.96,,2026-08-24
852,2026-08-24 22:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.34,None,TIME_CLOSE_EXIT,17.4,1.5,26.1,1.0,0.75,0.39,-0.33,-0.19,-0.05,0.02,0.03,0.05,-0.1,9942.89,0.96,,2026-08-24
853,2026-08-24 22:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,1.06,None,TIME_CLOSE_EXIT,149.14,5.0,745.72,0.59,0.56,0.14,-0.24,-0.14,-1.04,0.6,0.75,1.34,-2.39,9940.51,0.99,,2026-08-24
854,2026-08-24 23:15:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.46,None,TAKE_PROFIT_HIT,17.4,1.5,26.09,0.72,0.49,1.99,-0.44,0.72,0.19,0.02,0.03,0.05,0.14,9940.65,0.98,,2026-08-24
855,2026-08-24 23:30:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.4,None,TAKE_PROFIT_HIT,52.19,1.5,78.28,1.17,0.84,3.41,-0.34,1.17,0.92,0.06,0.08,0.14,0.78,9941.42,0.98,,2026-08-24
856,2026-08-24 23:45:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.57,None,TIME_CLOSE_EXIT,149.12,3.0,447.36,1.08,0.42,0.11,-0.21,-0.04,-0.18,0.36,0.45,0.81,-0.98,9940.44,0.99,,2026-08-24
857,2026-08-25 00:00:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.63,None,TAKE_PROFIT_HIT,52.19,1.5,78.28,1.67,1.02,4.33,-0.75,1.67,1.3,0.06,0.08,0.14,1.16,9941.6,0.98,,2026-08-25
858,2026-08-25 00:15:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.03,None,TIME_CLOSE_EXIT,149.12,5.0,745.62,0.41,0.39,0.11,-0.21,0.0,0.0,0.6,0.75,1.34,-1.34,9940.26,0.99,,2026-08-25
859,2026-08-25 00:30:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.88,None,TAKE_PROFIT_HIT,149.1,3.0,447.31,1.39,0.74,2.39,-0.79,1.39,6.23,0.36,0.45,0.81,5.43,9945.69,0.93,,2026-08-25
860,2026-08-25 06:45:00+00:00,XRPUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__LOW_PROFIT,1.54,Consensus Failure: HIGH_RISK + LOW_QUAL + LOW_PROFIT,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,1.63,1.06,3.95,-0.61,1.63,0.0,0.0,0.0,0.0,0.0,9945.69,0.93,0.38,2026-08-25
861,2026-08-25 07:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.01,None,TAKE_PROFIT_HIT,17.4,1.5,26.11,1.72,1.7,6.6,-1.52,1.72,0.45,0.02,0.03,0.05,0.4,9946.09,0.93,,2026-08-25
862,2026-08-25 07:45:00+00:00,SOLUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.91,R:R Hurdle Failure: R:R = 0.91 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,1.75,1.92,4.01,-1.55,1.75,0.0,0.0,0.0,0.0,0.0,9946.09,0.93,7.04,2026-08-25
863,2026-08-25 07:45:00+00:00,ETHUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.59,R:R Hurdle Failure: R:R = 0.59 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.79,1.35,1.57,-0.83,0.79,0.0,0.0,0.0,0.0,0.0,9946.09,0.93,2.74,2026-08-25
864,2026-08-25 07:45:00+00:00,BTCUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.77,R:R Hurdle Failure: R:R = 0.77 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.99,1.28,1.99,-1.03,0.99,0.0,0.0,0.0,0.0,0.0,9946.09,0.93,0.63,2026-08-25
865,2026-08-25 15:30:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.57,None,TIME_CLOSE_EXIT,149.19,3.0,447.57,1.12,0.71,0.21,-0.31,-0.31,-1.39,0.36,0.45,0.81,-2.19,9943.9,0.95,,2026-08-25
866,2026-08-25 15:45:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.68,None,TIME_CLOSE_EXIT,17.4,1.5,26.1,1.28,0.76,0.11,-0.42,-0.29,-0.08,0.02,0.03,0.05,-0.12,9943.77,0.95,,2026-08-25
867,2026-08-25 16:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,1.05,None,TAKE_PROFIT_HIT,149.16,5.0,745.78,0.51,0.49,2.27,-0.36,0.51,3.83,0.6,0.75,1.34,2.49,9946.26,0.93,,2026-08-25
868,2026-08-25 17:00:00+00:00,BTCUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.8,R:R Hurdle Failure: R:R = 0.80 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.46,0.58,0.27,-0.24,-0.35,0.0,0.0,0.0,0.0,0.0,9946.26,0.93,-3.95,2026-08-25
869,2026-08-25 17:45:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.34,None,TIME_CLOSE_EXIT,52.22,1.5,78.33,1.22,0.91,0.42,-0.26,-0.4,-0.31,0.06,0.08,0.14,-0.45,9945.81,0.93,,2026-08-25
870,2026-08-25 18:00:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.18,None,TIME_CLOSE_EXIT,149.19,3.0,447.56,0.58,0.49,0.08,-0.13,-0.2,-0.9,0.36,0.45,0.81,-1.7,9944.11,0.95,,2026-08-25
