trade_id,timestamp,symbol,direction,status,gate_combo_tag,rejection_reason,outcome,margin_allocated,leverage,notional_position,dynamic_tp_pct,dynamic_sl_pct,actual_mfe_pct,actual_mae_pct,gross_return_pct,gross_pnl,fees_paid,slippage_cost,friction_tax,net_pnl,account_equity,drawdown_pct,shadow_net_pnl,date_utc
316,2026-08-06 04:30:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.47,2.5,186.17,0.83,0.11,0.52,-0.04,0.11,0.2,0.15,0.19,0.34,-0.13,9928.88,0.99,,2026-08-06
317,2026-08-06 05:00:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,24.82,2.5,62.06,1.16,0.75,0.29,-0.4,-0.32,-0.2,0.05,0.06,0.11,-0.31,9928.57,1.0,,2026-08-06
318,2026-08-06 05:00:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.93,3.0,446.79,1.57,0.78,0.16,-0.5,-0.48,-2.14,0.36,0.45,0.8,-2.95,9925.62,1.03,,2026-08-06
319,2026-08-06 06:45:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,74.44,2.5,186.11,0.35,0.34,0.03,-0.08,-0.07,-0.13,0.15,0.19,0.33,-0.47,9925.16,1.03,,2026-08-06
320,2026-08-06 07:30:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.63,5.0,248.13,0.98,0.37,0.04,-0.23,-0.24,-0.6,0.2,0.25,0.45,-1.04,9924.11,1.04,,2026-08-06
321,2026-08-06 08:00:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,148.86,5.0,744.31,1.15,0.44,1.25,-0.47,1.15,8.59,0.6,0.74,1.34,7.25,9931.36,0.97,,2026-08-06
322,2026-08-06 08:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.49,2.5,186.21,1.01,0.37,0.07,-0.17,-0.26,-0.48,0.15,0.19,0.34,-0.82,9930.54,0.98,,2026-08-06
323,2026-08-06 08:30:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,37.24,1.0,37.24,0.46,0.94,0.26,-0.47,-0.59,-0.22,0.03,0.04,0.07,-0.29,9930.26,0.98,,2026-08-06
324,2026-08-06 08:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,74.48,2.5,186.19,0.17,0.5,0.13,-0.1,0.0,0.0,0.15,0.19,0.34,-0.34,9929.92,0.98,,2026-08-06
325,2026-08-06 09:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.95,3.0,446.85,1.1,0.81,1.83,-0.72,1.1,4.93,0.36,0.45,0.8,4.13,9934.05,0.94,,2026-08-06
326,2026-08-06 09:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.67,5.0,248.35,1.26,0.61,0.54,-0.23,-0.31,-0.77,0.2,0.25,0.45,-1.22,9932.83,0.95,,2026-08-06
327,2026-08-06 09:30:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,148.99,5.0,744.96,0.36,0.42,0.77,-0.1,0.36,2.65,0.6,0.74,1.34,1.31,9934.14,0.94,,2026-08-06
328,2026-08-06 09:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.01,5.0,745.06,0.42,0.42,0.73,-0.15,0.42,3.11,0.6,0.75,1.34,1.77,9935.9,0.92,,2026-08-06
329,2026-08-06 11:45:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,74.52,2.5,186.3,0.33,0.41,0.08,-0.06,0.0,0.0,0.15,0.19,0.34,-0.34,9935.57,0.93,,2026-08-06
330,2026-08-06 12:00:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.68,5.0,248.39,1.01,0.41,0.44,-0.32,-0.08,-0.2,0.2,0.25,0.45,-0.65,9934.92,0.93,,2026-08-06
331,2026-08-06 14:15:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,24.84,2.5,62.09,0.94,0.52,0.67,-0.78,0.24,0.15,0.05,0.06,0.11,0.04,9934.96,0.93,,2026-08-06
332,2026-08-06 14:45:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.51,2.5,186.28,1.0,0.62,0.32,-0.15,-0.24,-0.45,0.15,0.19,0.34,-0.78,9934.18,0.94,,2026-08-06
333,2026-08-06 15:00:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,74.51,2.5,186.27,0.41,0.73,0.36,-0.29,-0.12,-0.22,0.15,0.19,0.34,-0.56,9933.62,0.95,,2026-08-06
334,2026-08-06 15:00:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.5,2.5,186.26,0.54,0.66,0.16,-0.1,-0.29,-0.54,0.15,0.19,0.34,-0.88,9932.74,0.96,,2026-08-06
335,2026-08-06 15:30:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,74.5,2.5,186.24,0.32,0.49,0.26,-0.1,-0.09,-0.17,0.15,0.19,0.34,-0.5,9932.24,0.96,,2026-08-06
336,2026-08-06 16:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.49,2.5,186.23,0.81,0.38,0.03,-0.28,0.0,0.0,0.15,0.19,0.34,-0.34,9931.91,0.96,,2026-08-06
337,2026-08-06 16:00:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.66,5.0,248.3,1.81,0.67,1.33,-0.67,0.63,1.56,0.2,0.25,0.45,1.12,9933.02,0.95,,2026-08-06
338,2026-08-06 16:00:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,149.0,5.0,744.98,1.89,0.47,0.05,-0.34,-0.36,-2.68,0.6,0.74,1.34,-4.02,9929.0,0.99,,2026-08-06
339,2026-08-06 16:15:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,74.47,2.5,186.17,0.3,0.56,0.38,-0.26,0.3,0.55,0.15,0.19,0.34,0.22,9929.22,0.99,,2026-08-06
340,2026-08-06 16:45:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.47,2.5,186.17,0.19,0.66,0.14,-0.15,-0.15,-0.28,0.15,0.19,0.34,-0.61,9928.61,1.0,,2026-08-06
341,2026-08-06 17:30:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.93,5.0,744.65,1.58,0.34,1.11,-0.33,0.66,4.91,0.6,0.74,1.34,3.57,9932.18,0.96,,2026-08-06
342,2026-08-06 18:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,148.98,5.0,744.91,0.36,0.3,0.53,-0.13,0.36,2.7,0.6,0.74,1.34,1.36,9933.54,0.95,,2026-08-06
343,2026-08-06 18:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.0,5.0,745.02,0.45,0.57,0.6,-0.3,0.45,3.33,0.6,0.75,1.34,1.99,9935.53,0.93,,2026-08-06
344,2026-08-06 18:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.52,2.5,186.29,1.11,0.64,0.23,-0.36,-0.32,-0.6,0.15,0.19,0.34,-0.93,9934.6,0.94,,2026-08-06
345,2026-08-06 21:30:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,74.51,2.5,186.27,0.39,0.35,0.14,-0.19,-0.17,-0.32,0.15,0.19,0.34,-0.65,9933.95,0.94,,2026-08-06
346,2026-08-06 23:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.5,2.5,186.26,0.65,0.32,0.06,-0.07,0.0,0.0,0.15,0.19,0.34,-0.34,9933.61,0.95,,2026-08-06
347,2026-08-06 23:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,74.5,2.5,186.26,0.27,0.46,0.58,-0.28,0.27,0.5,0.15,0.19,0.34,0.16,9933.77,0.94,,2026-08-06
348,2026-08-07 01:15:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,37.25,1.0,37.25,0.09,0.89,0.06,-0.32,-0.25,-0.09,0.03,0.04,0.07,-0.16,9933.61,0.95,,2026-08-07
349,2026-08-07 02:00:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.5,2.5,186.26,0.32,0.09,0.06,-0.22,0.0,0.0,0.15,0.19,0.34,-0.34,9933.28,0.95,,2026-08-07
350,2026-08-07 02:15:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,149.0,5.0,745.0,0.34,0.2,0.01,-0.36,0.0,0.0,0.6,0.74,1.34,-1.34,9931.94,0.96,,2026-08-07
351,2026-08-07 02:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,49.66,5.0,248.3,1.59,0.62,1.62,-0.62,1.59,3.95,0.2,0.25,0.45,3.5,9935.44,0.93,,2026-08-07
352,2026-08-07 02:30:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.52,2.5,186.29,0.24,0.16,0.09,-0.21,-0.12,-0.22,0.15,0.19,0.34,-0.56,9934.88,0.93,,2026-08-07
353,2026-08-07 03:15:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,149.02,5.0,745.12,0.29,0.12,0.24,-0.08,-0.15,-1.12,0.6,0.75,1.34,-2.46,9932.42,0.96,,2026-08-07
354,2026-08-07 04:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.49,2.5,186.23,0.66,0.42,0.3,-0.26,-0.25,-0.47,0.15,0.19,0.34,-0.8,9931.62,0.97,,2026-08-07
355,2026-08-07 05:00:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.49,2.5,186.22,0.49,0.19,0.06,-0.08,0.0,0.0,0.15,0.19,0.34,-0.34,9931.28,0.97,,2026-08-07
356,2026-08-07 05:15:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.97,5.0,744.85,0.64,0.32,0.18,-0.22,-0.18,-1.34,0.6,0.74,1.34,-2.68,9928.6,1.0,,2026-08-07
357,2026-08-07 05:45:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,74.46,2.5,186.16,0.43,0.56,2.02,-0.25,0.43,0.8,0.15,0.19,0.34,0.47,9929.07,0.99,,2026-08-07
358,2026-08-07 06:00:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,74.47,2.5,186.17,0.3,0.59,1.47,-0.85,0.3,0.56,0.15,0.19,0.34,0.23,9929.3,0.99,,2026-08-07
359,2026-08-07 06:15:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,74.47,2.5,186.17,0.44,0.26,1.51,-0.24,0.44,0.82,0.15,0.19,0.34,0.48,9929.78,0.98,,2026-08-07
360,2026-08-07 06:15:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.65,5.0,248.24,0.69,0.47,1.96,-0.2,0.69,1.71,0.2,0.25,0.45,1.26,9931.05,0.97,,2026-08-07
361,2026-08-07 07:15:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,74.48,2.5,186.21,0.36,0.57,1.48,-0.1,0.36,0.67,0.15,0.19,0.34,0.33,9931.38,0.97,,2026-08-07
362,2026-08-07 14:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.66,5.0,248.28,2.15,0.57,1.88,-0.19,0.75,1.86,0.2,0.25,0.45,1.42,9932.79,0.95,,2026-08-07
363,2026-08-07 14:45:00+00:00,ETHUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.5,2.5,186.24,0.57,0.75,0.43,-0.6,-0.26,-0.48,0.15,0.19,0.34,-0.82,9931.97,0.96,,2026-08-07
364,2026-08-07 15:45:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,148.98,5.0,744.9,0.32,0.43,0.6,-0.25,0.32,2.42,0.6,0.74,1.34,1.08,9933.05,0.95,,2026-08-07
365,2026-08-07 16:45:00+00:00,SOLUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,74.5,2.5,186.24,0.49,0.74,0.54,-0.35,0.49,0.91,0.15,0.19,0.34,0.58,9933.63,0.95,,2026-08-07
366,2026-08-07 17:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.0,3.0,447.01,0.46,0.87,0.13,-0.32,-0.53,-2.37,0.36,0.45,0.8,-3.17,9930.46,0.98,,2026-08-07
367,2026-08-07 19:30:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,74.48,2.5,186.2,0.48,0.28,0.09,-0.37,-0.1,-0.19,0.15,0.19,0.34,-0.52,9929.94,0.98,,2026-08-07
368,2026-08-07 19:30:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.47,2.5,186.19,2.22,0.48,0.37,-0.08,-0.19,-0.35,0.15,0.19,0.34,-0.69,9929.25,0.99,,2026-08-07
369,2026-08-07 19:45:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.47,2.5,186.17,0.66,0.23,0.22,-0.02,-0.13,-0.24,0.15,0.19,0.34,-0.58,9928.67,1.0,,2026-08-07
370,2026-08-07 19:45:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,24.82,2.5,62.05,1.31,0.43,0.21,-0.32,-0.22,-0.14,0.05,0.06,0.11,-0.25,9928.42,1.0,,2026-08-07
371,2026-08-07 20:15:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,74.46,2.5,186.16,0.27,0.71,0.2,-0.19,-0.22,-0.41,0.15,0.19,0.34,-0.74,9927.68,1.01,,2026-08-07
372,2026-08-07 21:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.46,2.5,186.14,0.3,0.27,0.2,-0.22,-0.06,-0.11,0.15,0.19,0.34,-0.45,9927.23,1.01,,2026-08-07
373,2026-08-07 22:15:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.91,5.0,744.54,0.41,0.24,0.16,-0.12,-0.08,-0.6,0.6,0.74,1.34,-1.94,9925.29,1.03,,2026-08-07
374,2026-08-07 22:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.63,5.0,248.13,1.62,0.52,0.2,-0.28,-0.32,-0.79,0.2,0.25,0.45,-1.24,9924.05,1.04,,2026-08-07
375,2026-08-07 22:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.86,5.0,744.3,0.1,0.19,0.03,0.0,0.0,0.0,0.6,0.74,1.34,-1.34,9922.71,1.06,,2026-08-07
376,2026-08-07 22:45:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.84,5.0,744.2,0.27,0.13,0.16,-0.1,-0.06,-0.45,0.6,0.74,1.34,-1.79,9920.93,1.07,,2026-08-07
377,2026-08-07 23:00:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.6,5.0,248.02,0.7,0.14,0.0,-0.06,0.0,0.0,0.2,0.25,0.45,-0.45,9920.48,1.08,,2026-08-07
378,2026-08-07 23:15:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.81,5.0,744.04,0.1,0.16,0.01,-0.05,0.0,0.0,0.6,0.74,1.34,-1.34,9919.14,1.09,,2026-08-07
379,2026-08-07 23:30:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.6,5.0,247.98,0.72,0.14,0.0,-0.04,0.0,0.0,0.2,0.25,0.45,-0.45,9918.7,1.1,,2026-08-07
380,2026-08-07 23:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.59,5.0,247.97,0.15,0.2,0.1,-0.13,-0.12,-0.3,0.2,0.25,0.45,-0.74,9917.95,1.1,,2026-08-07
381,2026-08-08 00:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,74.38,2.5,185.96,0.51,0.34,2.32,-0.15,0.51,0.94,0.15,0.19,0.33,0.61,9918.56,1.1,,2026-08-08
382,2026-08-08 01:00:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,74.39,2.5,185.97,0.61,0.29,2.43,-0.21,0.61,1.13,0.15,0.19,0.33,0.8,9919.36,1.09,,2026-08-08
383,2026-08-08 01:00:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.4,2.5,185.99,0.69,0.02,0.01,-0.07,-0.07,-0.13,0.15,0.19,0.33,-0.46,9918.89,1.09,,2026-08-08
384,2026-08-08 01:15:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,74.39,2.5,185.98,2.16,0.2,4.05,-0.14,2.16,4.02,0.15,0.19,0.33,3.68,9922.57,1.06,,2026-08-08
385,2026-08-08 02:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.84,5.0,744.19,0.14,0.04,0.02,-0.01,0.0,0.0,0.6,0.74,1.34,-1.34,9921.23,1.07,,2026-08-08
386,2026-08-08 02:15:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.41,2.5,186.02,0.69,-0.02,0.22,-0.04,0.04,0.07,0.15,0.19,0.33,-0.26,9920.97,1.07,,2026-08-08
387,2026-08-08 03:30:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.6,5.0,248.02,0.77,0.26,0.12,-0.05,-0.09,-0.22,0.2,0.25,0.45,-0.67,9920.3,1.08,,2026-08-08
388,2026-08-08 07:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.8,5.0,744.02,0.2,0.18,0.03,-0.06,-0.17,-1.26,0.6,0.74,1.34,-2.6,9917.7,1.11,,2026-08-08
389,2026-08-08 07:45:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.77,5.0,743.83,0.09,0.07,0.02,-0.01,-0.02,-0.15,0.6,0.74,1.34,-1.49,9916.21,1.12,,2026-08-08
390,2026-08-08 08:30:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.37,2.5,185.93,0.38,0.1,0.05,-0.06,-0.06,-0.11,0.15,0.19,0.33,-0.45,9915.77,1.12,,2026-08-08
391,2026-08-08 08:45:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.58,5.0,247.89,0.58,0.13,0.51,-0.03,0.23,0.57,0.2,0.25,0.45,0.12,9915.89,1.12,,2026-08-08
392,2026-08-08 11:30:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.74,5.0,743.69,0.1,0.13,0.07,-0.06,-0.06,-0.45,0.59,0.74,1.34,-1.78,9914.1,1.14,,2026-08-08
393,2026-08-08 12:45:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.36,2.5,185.89,0.81,0.09,0.28,-0.01,0.06,0.11,0.15,0.19,0.33,-0.22,9913.88,1.14,,2026-08-08
394,2026-08-08 18:45:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.71,5.0,743.54,0.1,0.1,0.04,-0.01,-0.05,-0.37,0.59,0.74,1.34,-1.71,9912.17,1.16,,2026-08-08
395,2026-08-08 18:45:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.56,5.0,247.8,0.79,0.34,0.77,-0.16,0.36,0.89,0.2,0.25,0.45,0.45,9912.62,1.16,,2026-08-08
396,2026-08-08 18:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,148.69,5.0,743.45,0.05,0.14,0.45,-0.08,0.05,0.36,0.59,0.74,1.34,-0.98,9911.64,1.17,,2026-08-08
397,2026-08-08 19:15:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.67,5.0,743.37,0.05,0.44,0.03,-0.16,-0.22,-1.64,0.59,0.74,1.34,-2.97,9908.66,1.2,,2026-08-08
398,2026-08-08 19:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,74.31,2.5,185.79,0.3,0.35,1.48,-0.3,0.3,0.56,0.15,0.19,0.33,0.23,9908.89,1.19,,2026-08-08
399,2026-08-08 20:00:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.32,2.5,185.79,0.48,0.34,0.16,-0.13,-0.14,-0.26,0.15,0.19,0.33,-0.59,9908.3,1.2,,2026-08-08
400,2026-08-08 20:45:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,74.31,2.5,185.78,0.43,0.19,0.03,-0.03,0.0,0.0,0.15,0.19,0.33,-0.33,9907.96,1.2,,2026-08-08
401,2026-08-08 21:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.62,5.0,743.1,0.11,0.05,0.49,-0.06,0.11,0.83,0.59,0.74,1.34,-0.51,9907.46,1.21,,2026-08-08
402,2026-08-08 22:45:00+00:00,SOLUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,74.31,2.5,185.76,0.31,0.86,0.24,-0.29,-0.11,-0.2,0.15,0.19,0.33,-0.54,9906.92,1.21,,2026-08-08
403,2026-08-09 04:00:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,74.3,2.5,185.75,1.58,0.24,2.29,-0.29,1.58,2.94,0.15,0.19,0.33,2.6,9909.52,1.19,,2026-08-09
404,2026-08-09 06:15:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,74.32,2.5,185.8,0.35,0.34,0.22,-0.13,-0.2,-0.37,0.15,0.19,0.33,-0.71,9908.82,1.19,,2026-08-09
